Measure Code,Parent Description,Description,2011,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ERP_P_20,Estimated resident population - year ended 30 June,Estimated resident population (no.),,,,,12074,12025,12097,12134,12239,12410,
ERP_21,Estimated resident population - year ended 30 June,Population density (persons/km2),,,,,2820.6,2809.2,2826,2834.6,2859.2,2899.1,
ERP_M_20,Estimated resident population - year ended 30 June,Estimated resident population - males (no.),,,,,5854,5850,5841,5856,5894,5944,
ERP_F_20,Estimated resident population - year ended 30 June,Estimated resident population - females (no.),,,,,6220,6175,6256,6278,6345,6466,
ERP_19,Estimated resident population - year ended 30 June,Median age - males (years),,,,,45,45.5,46.2,47,47.1,47.4,
ERP_22,Estimated resident population - year ended 30 June,Median age - females (years),,,,,47,47.9,48.9,50.1,51.3,51.4,
ERP_23,Estimated resident population - year ended 30 June,Median age - persons (years),,,,,46.1,46.9,47.8,48.8,49.5,49.7,
ERP_18,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (no.),,,,,7593,7499,7503,7470,7527,7608,
ERP_17,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (%),,,,,62.9,62.4,62,61.6,61.5,61.3,
ERP_M_2,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (no.),,,,,334,341,319,309,313,306,
ERP_M_3,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (no.),,,,,348,319,323,305,305,316,
ERP_M_4,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (no.),,,,,343,340,340,347,291,286,
ERP_M_5,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (no.),,,,,308,313,299,292,335,331,
ERP_M_6,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (no.),,,,,282,272,270,275,280,291,
ERP_M_7,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (no.),,,,,299,293,275,248,249,247,
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),,,,,303,297,282,281,283,307,
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),,,,,347,346,369,359,358,338,
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),,,,,367,363,352,369,372,367,
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),,,,,442,431,419,384,408,394,
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),,,,,436,429,428,476,471,469,
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),,,,,471,498,501,483,452,459,
ERP_M_14,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (no.),,,,,413,409,407,415,460,482,
ERP_M_15,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (no.),,,,,380,389,414,427,408,402,
ERP_M_16,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (no.),,,,,338,357,378,395,376,369,
ERP_M_17,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (no.),,,,,192,202,213,237,273,306,
ERP_M_18,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (no.),,,,,138,146,154,149,149,157,
ERP_M_19,Estimated resident population - Males - year ended 30 June,Males - 85 and over (no.),,,,,113,105,98,105,111,117,
ERP_M_21,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (%),,,,,5.7,5.8,5.5,5.3,5.3,5.1,
ERP_M_22,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (%),,,,,5.9,5.5,5.5,5.2,5.2,5.3,
ERP_M_23,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (%),,,,,5.9,5.8,5.8,5.9,4.9,4.8,
ERP_M_24,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (%),,,,,5.3,5.4,5.1,5,5.7,5.6,
ERP_M_25,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (%),,,,,4.8,4.6,4.6,4.7,4.8,4.9,
ERP_M_26,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (%),,,,,5.1,5,4.7,4.2,4.2,4.2,
ERP_M_27,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (%),,,,,5.2,5.1,4.8,4.8,4.8,5.2,
ERP_M_28,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (%),,,,,5.9,5.9,6.3,6.1,6.1,5.7,
ERP_M_29,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (%),,,,,6.3,6.2,6,6.3,6.3,6.2,
ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),,,,,7.6,7.4,7.2,6.6,6.9,6.6,
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),,,,,7.4,7.3,7.3,8.1,8,7.9,
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),,,,,8,8.5,8.6,8.2,7.7,7.7,
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),,,,,7.1,7,7,7.1,7.8,8.1,
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,,6.5,6.6,7.1,7.3,6.9,6.8,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,,5.8,6.1,6.5,6.7,6.4,6.2,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,,3.3,3.5,3.6,4,4.6,5.1,
