Measure Code,Parent Description,Description,2011,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ERP_P_20,Estimated resident population - year ended 30 June,Estimated resident population (no.),,,,,12974,13056,13107,13063,13182,13380,
ERP_21,Estimated resident population - year ended 30 June,Population density (persons/km2),,,,,2073.2,2086.3,2094.4,2087.4,2106.4,2138.1,
ERP_M_20,Estimated resident population - year ended 30 June,Estimated resident population - males (no.),,,,,6280,6328,6347,6333,6347,6452,
ERP_F_20,Estimated resident population - year ended 30 June,Estimated resident population - females (no.),,,,,6694,6728,6760,6730,6835,6928,
ERP_19,Estimated resident population - year ended 30 June,Median age - males (years),,,,,40.1,40.4,40.7,41.2,41,40.7,
ERP_22,Estimated resident population - year ended 30 June,Median age - females (years),,,,,43.5,44,44.4,45,44.8,44.3,
ERP_23,Estimated resident population - year ended 30 June,Median age - persons (years),,,,,42,42.2,42.6,43.1,43,42.5,
ERP_18,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (no.),,,,,7966,7946,7888,7819,7816,7989,
ERP_17,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (%),,,,,61.4,60.9,60.2,59.9,59.3,59.7,
ERP_M_2,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (no.),,,,,375,371,368,366,373,383,
ERP_M_3,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (no.),,,,,394,407,404,404,422,402,
ERP_M_4,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (no.),,,,,383,387,395,377,369,380,
ERP_M_5,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (no.),,,,,377,375,369,356,368,348,
ERP_M_6,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (no.),,,,,363,370,369,373,370,396,
ERP_M_7,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (no.),,,,,378,380,382,368,369,406,
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),,,,,420,416,405,377,389,429,
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),,,,,439,424,427,447,425,425,
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),,,,,418,418,418,412,423,434,
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),,,,,441,448,451,451,437,427,
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),,,,,391,392,383,391,411,439,
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),,,,,390,390,387,378,361,370,
