Measure Code,Parent Description,Description,2011,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ERP_P_20,Estimated resident population - year ended 30 June,Estimated resident population (no.),,,,,9207,9612,10177,10619,11023,11323,
ERP_21,Estimated resident population - year ended 30 June,Population density (persons/km2),,,,,971.3,1014,1073.6,1120.3,1162.9,1194.5,
ERP_M_20,Estimated resident population - year ended 30 June,Estimated resident population - males (no.),,,,,4479,4683,4966,5196,5391,5530,
ERP_F_20,Estimated resident population - year ended 30 June,Estimated resident population - females (no.),,,,,4728,4929,5211,5423,5632,5793,
ERP_19,Estimated resident population - year ended 30 June,Median age - males (years),,,,,40,39.6,39.6,39.7,39.9,40.3,
ERP_22,Estimated resident population - year ended 30 June,Median age - females (years),,,,,41,40.6,40.5,40.4,40.7,41,
ERP_23,Estimated resident population - year ended 30 June,Median age - persons (years),,,,,40.5,40.2,40.1,40.1,40.4,40.6,
ERP_18,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (no.),,,,,5956,6221,6607,6883,7101,7236,
ERP_17,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (%),,,,,64.7,64.7,64.9,64.8,64.4,63.9,
ERP_M_2,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (no.),,,,,256,273,288,294,312,306,
ERP_M_3,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (no.),,,,,314,334,360,384,414,412,
ERP_M_4,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (no.),,,,,323,332,348,364,377,411,
ERP_M_5,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (no.),,,,,319,324,342,357,381,379,
ERP_M_6,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (no.),,,,,313,326,338,340,351,372,
ERP_M_7,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (no.),,,,,227,237,248,250,236,240,
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),,,,,225,248,267,280,253,242,
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),,,,,262,289,319,348,377,372,
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),,,,,323,323,343,368,413,458,
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),,,,,347,359,378,380,384,395,
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),,,,,308,325,343,369,380,388,
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),,,,,316,329,339,357,348,350,
ERP_M_14,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (no.),,,,,263,269,295,309,320,326,
ERP_M_15,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (no.),,,,,228,235,239,250,276,267,
ERP_M_16,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (no.),,,,,197,198,209,215,204,225,
ERP_M_17,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (no.),,,,,106,122,133,143,178,185,
ERP_M_18,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (no.),,,,,78,85,91,94,83,87,
ERP_M_19,Estimated resident population - Males - year ended 30 June,Males - 85 and over (no.),,,,,74,75,86,94,104,115,
ERP_M_21,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (%),,,,,5.7,5.8,5.8,5.7,5.8,5.5,
ERP_M_22,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (%),,,,,7,7.1,7.2,7.4,7.7,7.5,
ERP_M_23,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (%),,,,,7.2,7.1,7,7,7,7.4,
ERP_M_24,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (%),,,,,7.1,6.9,6.9,6.9,7.1,6.9,
ERP_M_25,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (%),,,,,7,7,6.8,6.5,6.5,6.7,
ERP_M_26,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (%),,,,,5.1,5.1,5,4.8,4.4,4.3,
ERP_M_27,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (%),,,,,5,5.3,5.4,5.4,4.7,4.4,
ERP_M_28,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (%),,,,,5.8,6.2,6.4,6.7,7,6.7,
ERP_M_29,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (%),,,,,7.2,6.9,6.9,7.1,7.7,8.3,
ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),,,,,7.7,7.7,7.6,7.3,7.1,7.1,
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),,,,,6.9,6.9,6.9,7.1,7,7,
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),,,,,7.1,7,6.8,6.9,6.5,6.3,
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),,,,,5.9,5.7,5.9,5.9,5.9,5.9,
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,,5.1,5,4.8,4.8,5.1,4.8,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,,4.4,4.2,4.2,4.1,3.8,4.1,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,,2.4,2.6,2.7,2.8,3.3,3.3,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,,1.7,1.8,1.8,1.8,1.5,1.6,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,,1.7,1.6,1.7,1.8,1.9,2.1,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,,248,268,288,309,316,312,
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),,,,,279,298,317,340,373,387,
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),,,,,377,380,393,387,360,388,
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,,373,386,395,409,424,431,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,,279,295,311,316,347,365,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,,209,215,224,219,199,208,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,,239,254,279,303,317,304,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,,298,327,363,396,412,426,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,,335,352,371,387,435,446,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,,337,331,345,363,370,398,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,,396,409,433,427,420,412,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,,328,342,363,386,395,389,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,,259,281,311,319,339,335,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,,234,243,239,257,264,274,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,,196,199,207,219,221,234,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,,125,132,149,155,177,191,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,,103,109,112,115,125,134,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,,113,108,111,116,138,159,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,,5.2,5.4,5.5,5.7,5.6,5.4,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,,5.9,6,6.1,6.3,6.6,6.7,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,,8,7.7,7.5,7.1,6.4,6.7,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,,7.9,7.8,7.6,7.5,7.5,7.4,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,,5.9,6,6,5.8,6.2,6.3,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,,4.4,4.4,4.3,4,3.5,3.6,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,,5.1,5.2,5.4,5.6,5.6,5.2,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,,6.3,6.6,7,7.3,7.3,7.4,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,,7.1,7.1,7.1,7.1,7.7,7.7,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,,7.1,6.7,6.6,6.7,6.6,6.9,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,,8.4,8.3,8.3,7.9,7.5,7.1,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,,6.9,6.9,7,7.1,7,6.7,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,,5.5,5.7,6,5.9,6,5.8,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,,4.9,4.9,4.6,4.7,4.7,4.7,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,,4.1,4,4,4,3.9,4,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,,2.6,2.7,2.9,2.9,3.1,3.3,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,,2.2,2.2,2.1,2.1,2.2,2.3,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,,2.4,2.2,2.1,2.1,2.5,2.7,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,,504,541,576,603,628,618,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,,593,632,677,724,787,799,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,,700,712,741,751,737,799,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,,692,710,737,766,805,810,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,,592,621,649,656,698,737,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,,436,452,472,469,435,448,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,,464,502,546,583,570,546,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,,560,616,682,744,789,798,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,,658,675,714,755,848,904,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,,684,690,723,743,754,793,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,,704,734,776,796,800,800,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,,644,671,702,743,743,739,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,,522,550,606,628,659,661,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,,462,478,478,507,540,541,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,,393,397,416,434,425,459,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,,231,254,282,298,355,376,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,,181,194,203,209,208,221,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,,187,183,197,210,242,274,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,,5.5,5.6,5.7,5.7,5.7,5.5,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,,6.4,6.6,6.7,6.8,7.1,7.1,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,,7.6,7.4,7.3,7.1,6.7,7.1,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,,7.5,7.4,7.2,7.2,7.3,7.2,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,,6.4,6.5,6.4,6.2,6.3,6.5,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,,4.7,4.7,4.6,4.4,3.9,4,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,,5,5.2,5.4,5.5,5.2,4.8,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,,6.1,6.4,6.7,7,7.2,7,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,,7.1,7,7,7.1,7.7,8,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,,7.4,7.2,7.1,7,6.8,7,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,,7.6,7.6,7.6,7.5,7.3,7.1,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,,7,7,6.9,7,6.7,6.5,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,,5.7,5.7,6,5.9,6,5.8,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,,5,5,4.7,4.8,4.9,4.8,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,,4.3,4.1,4.1,4.1,3.9,4.1,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,,2.5,2.6,2.8,2.8,3.2,3.3,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,,2,2,2,2,1.9,2,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,,2,1.9,1.9,2,2.2,2.4,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,,74,84,88,88,128,96,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,,1.47,1.61,1.65,1.62,1.75,1.7,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,,26,26,32,29,39,38,,
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",,,,2.7,2.5,2.4,2.4,2.7,2.7,,
MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),,,,,,,,,1328,876,
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),,,,,,,,,1036,784,
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),,,,,,,,,292,92,
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),,,,,,,,,104,224,
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),,,,,,,,,61,71,
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),,,,,,,,,43,153,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),30,,45,,,,,92,,,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),0.4,,0.6,,,,,0.9,,,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,4,,,,,4.6,,,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,6,,,,,5.7,,,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,2.1,,,,,2.1,,,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.9,,,,,2.1,,,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,2.7,,,,,3.4,,,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,2.6,,,,,3.4,,,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,4,,,,,7.4,,,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,1.3,,,,,1.5,,,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,2.9,,,,,2.8,,,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,2147,,,,,3456,,,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,26.4,,,,,32.9,,,
CENSUS_15,Religious affiliation - Census,Buddhism (%),1.4,,1.3,,,,,1.5,,,
CENSUS_16,Religious affiliation - Census,Christianity (%),74.4,,65.3,,,,,56.2,,,
CENSUS_17,Religious affiliation - Census,Hinduism (%),2.3,,4.4,,,,,7,,,
CENSUS_18,Religious affiliation - Census,Islam (%),0.9,,1,,,,,1.4,,,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.9,,1.1,,,,,1.5,,,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",14.7,,20.7,,,,,28.6,,,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),5.2,,6.1,,,,,3.7,,,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),6887,,7269,,,,,9227,,,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),538,,570,,,,,1058,,,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),209,,310,,,,,218,,,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),90.2,,89.2,,,,,87.9,,,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),7,,7,,,,,10.1,,,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),2.7,,3.8,,,,,2.1,,,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),1105,,1436,,,,,2663,,,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),14.5,,17.6,,,,,25.4,,,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,79,,,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,260,,,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.9,,,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,3.1,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,,,,,,103,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),0,,0,,,,,0,,,
ING_LANG2,Language - Census,Speaks English at home (%),93.8,,100,,,,,99,,,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),88.9,,44.8,,,,,65.2,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),16.7,,34.5,,,,,16.7,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),0,,27.6,,,,,21.2,,,
ING_EMP1,Labour force status - Census,Employed (no.),13,,17,,,,,48,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,92.9,,73.9,,,,,100,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),0,,3,,,,,5,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,0,,13,,,,,10.4,,,
ING_LABF,Labour force status - Census,In the labour force (no.),14,,23,,,,,48,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),77.8,,79.3,,,,,73.8,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),0,,17.2,,,,,23.1,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),18,,29,,,,,65,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,72.2,,58.6,,,,,73.8,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),0,,3,,,,,10,,,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),0,,10,,,,,15.2,,,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),7,,4,,,,,16,,,
