Measure Code,Parent Description,Description,2011,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ERP_P_20,Estimated resident population - year ended 30 June,Estimated resident population (no.),,,,,7700,7793,7866,7931,8069,8249,
ERP_21,Estimated resident population - year ended 30 June,Population density (persons/km2),,,,,576.6,583.6,589,593.9,604.2,617.7,
ERP_M_20,Estimated resident population - year ended 30 June,Estimated resident population - males (no.),,,,,3829,3897,3951,3995,4078,4154,
ERP_F_20,Estimated resident population - year ended 30 June,Estimated resident population - females (no.),,,,,3871,3896,3915,3936,3991,4095,
ERP_19,Estimated resident population - year ended 30 June,Median age - males (years),,,,,35.2,35.3,35.5,35.7,35.4,35.7,
ERP_22,Estimated resident population - year ended 30 June,Median age - females (years),,,,,36,36,36.4,36.9,37.1,37.3,
ERP_23,Estimated resident population - year ended 30 June,Median age - persons (years),,,,,35.5,35.7,35.9,36.3,36.3,36.5,
ERP_18,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (no.),,,,,5101,5134,5167,5191,5262,5429,
ERP_17,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (%),,,,,66.2,65.9,65.7,65.5,65.2,65.8,
ERP_M_2,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (no.),,,,,282,286,289,285,312,290,
ERP_M_3,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (no.),,,,,300,297,294,300,283,293,
ERP_M_4,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (no.),,,,,268,297,311,309,318,311,
ERP_M_5,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (no.),,,,,242,236,243,263,293,330,
ERP_M_6,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (no.),,,,,253,245,238,227,224,245,
ERP_M_7,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (no.),,,,,236,253,263,266,266,273,
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),,,,,322,311,303,310,315,285,
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),,,,,319,339,343,330,326,342,
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),,,,,279,272,279,294,295,327,
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),,,,,264,270,265,263,256,249,
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),,,,,235,236,245,254,264,264,
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),,,,,196,209,213,222,230,234,
ERP_M_14,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (no.),,,,,181,175,181,168,175,178,
ERP_M_15,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (no.),,,,,158,158,158,176,171,171,
ERP_M_16,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (no.),,,,,142,142,136,132,131,134,
ERP_M_17,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (no.),,,,,73,87,103,106,116,121,
ERP_M_18,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (no.),,,,,42,42,46,47,59,61,
ERP_M_19,Estimated resident population - Males - year ended 30 June,Males - 85 and over (no.),,,,,37,42,41,43,44,46,
ERP_M_21,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (%),,,,,7.4,7.3,7.3,7.1,7.7,7,
ERP_M_22,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (%),,,,,7.8,7.6,7.4,7.5,6.9,7.1,
ERP_M_23,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (%),,,,,7,7.6,7.9,7.7,7.8,7.5,
ERP_M_24,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (%),,,,,6.3,6.1,6.2,6.6,7.2,7.9,
ERP_M_25,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (%),,,,,6.6,6.3,6,5.7,5.5,5.9,
ERP_M_26,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (%),,,,,6.2,6.5,6.7,6.7,6.5,6.6,
ERP_M_27,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (%),,,,,8.4,8,7.7,7.8,7.7,6.9,
ERP_M_28,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (%),,,,,8.3,8.7,8.7,8.3,8,8.2,
ERP_M_29,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (%),,,,,7.3,7,7.1,7.4,7.2,7.9,
ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),,,,,6.9,6.9,6.7,6.6,6.3,6,
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),,,,,6.1,6.1,6.2,6.4,6.5,6.4,
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),,,,,5.1,5.4,5.4,5.6,5.6,5.6,
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),,,,,4.7,4.5,4.6,4.2,4.3,4.3,
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,,4.1,4.1,4,4.4,4.2,4.1,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,,3.7,3.6,3.4,3.3,3.2,3.2,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,,1.9,2.2,2.6,2.7,2.8,2.9,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,,1.1,1.1,1.2,1.2,1.4,1.5,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,,1,1.1,1,1.1,1.1,1.1,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,,287,282,264,260,249,262,
